book,num,title,title2,originalTitle,composer,composer2,author,author2,theme
JEM,553,Tu es venu jusqu'à nous,"Dieu tout-puissant, Roi serviteur",From heaven you came (The servant king),"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Consécration
JEM,554,Tu n'as pas attendu,Reçois ma reconnaissance,I'm forever grateful,"Altrogge, Mark",Mark Altrogge,"Altrogge, Mark",Mark Altrogge,Adoration
JEM,555,Une chose,Une chose que je désire ardemment,,"Durham, David",David Durham,"Durham, David",David Durham,Adoration
JEM,556,"Viens, Saint-Esprit",Souffle sur moi,,"Bourbouze, Elisabeth",Elisabeth Bourbouze,"Bourbouze, Elisabeth",Elisabeth Bourbouze,Saint-Esprit
JEM,557,"Vous, les puissances du ciel",Courbez-vous jusqu'à terre,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Combat spirituel
JEM,558,Bénissez le Seigneur,Levez vos mains vers lui,Erev Shel Shoshanim,"Hadar, Iosef",Iosef Hadar,"Hadar, Iosef",Iosef Hadar,Israël
JEM,559,Célébrez Jésus,"Ressuscité, il est vivant",Celebrate Jesus,"Oliver, Gary",Gary Oliver,"Oliver, Gary",Gary Oliver,Jésus-Christ
JEM,560,Celui qui veille sur Israël,,He that watches over Israël,"Watson, Merla",Merla Watson,"Watson, Merla",Merla Watson,Israël
JEM,561,C'est Dieu seul qui peut nous sauver,Force et puissance,Salvation belongs to our God,"Turner, Pat ; Howard, Adrian",Pat Turner ; Adrian Howard,"Turner, Pat ; Howard, Adrian","Pat ; Howard, Adrian Turner",Confession
JEM,562,C'est le temps de l'amour,Un chant nouveau a jailli,,"Pons, Fabienne",Fabienne Pons,"Pons, Fabienne",Fabienne Pons,Adoration
JEM,563,C'est par la grâce,Si tu comptais tous nos péchés,Only by grace,"Gustafson, Gerrit",Gerrit Gustafson,"Gustafson, Gerrit",Gerrit Gustafson,Adoration
JEM,564,Comme l'eau d'un ruisseau,Je viens vers toi,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Adoration
JEM,565,Dans la maison du père,Nous levons nos mains vers toi Seigneur,,"Bussy, Jean-François",Jean-François Bussy,"Bussy, Jean-François",Jean-François Bussy,L'Eglise
JEM,566,Dans ta présence,"Esprit Saint, descends sur nous",,"Rochat, Etienne & Lydia",Etienne & Lydia Rochat,"Rochat, Etienne & Lydia",Etienne & Lydia Rochat,Saint-Esprit
JEM,567,Dans ton temple,"Nous élevons ton nom, Elohim",In your temple,"Shomron, Elisheva",Elisheva Shomron,"Shomron, Elisheva",Elisheva Shomron,Israël
JEM,568,Écoute Israël,"Shma, Israël",,Inconnu,Inconnu,Inconnu,Inconnu,Israël
JEM,569,Encore plus de toi,,,"Dumont, Luc",Luc Dumont,"Dumont, Luc",Luc Dumont,Jésus-Christ
JEM,570,Entends mon cœur,Comment expliquer,Hear my heart,"Moore, Geoff",Geoff Moore,"Moore, Geoff",Geoff Moore,Adoration
JEM,571,"Éternel, notre Seigneur",Par la bouche des petits,,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,Dieu
JEM,572,Feu du fondeur,Purifie mon cœur,Refiner's fire,"Doerksen, Brian",Brian Doerksen,"Doerksen, Brian",Brian Doerksen,Consécration
JEM,573,Hosanna,Ouvrons les portes,Hosanna - Open the Gate,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,Joie et célébration
JEM,574,Il régnera sur toute la terre,Sortant de la souche de Jessé,He shall reign,"Wilbur, Paul",Paul Wilbur,"Wilbur, Paul",Paul Wilbur,Israël
JEM,575,Je connais le créateur,,,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,Adoration
JEM,576,Je loue ton nom,Tu viens du ciel sur la terre,"Lord, I lift your name on hight","Founds, Rick",Rick Founds,"Founds, Rick",Rick Founds,Jésus-Christ
JEM,577,La prière d'Habacuc,"Seigneur, je sais tant de toi",,"Durham, David",David Durham,"Durham, David",David Durham,Adoration
JEM,578,Le Dieu de victoire,Le Dieu de victoire habite en moi,I've got the victor living in me,"Bell, Dave",Dave Bell,"Bell, Dave",Dave Bell,Combat spirituel
JEM,579,Merveilleux Seigneur,,Magnificent God,"Bell, Dave",Dave Bell,"Bell, Dave",Dave Bell,Adoration
JEM,580,Mon cœur s'incline,,Bowing my heart,"Baloche, Paul",Paul Baloche,"Baloche, Paul",Paul Baloche,Dieu
JEM,581,Nous adorons Adonaï,D'un même cœur pour le Seigneur,,"Attias, Jean-Luc",Jean-Luc Attias,"Attias, Jean-Luc",Jean-Luc Attias,Adoration
JEM,582,Nous prions pour la paix,"Jérusalem, la ville de paix",,Inconnu,Inconnu,Inconnu,Inconnu,Israël
JEM,583,Nous te couronnons,"Sois couronné, élevé",We enthrone you,"Witt, Marcos",Marcos Witt,"Witt, Marcos",Marcos Witt,Joie et célébration
JEM,584,Nous voulons vivre l'unité,Tous ensemble,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Unité
JEM,585,Nous voulons voir Jésus élevé,,We want to see Jesus lifted high,"Horley, Doug",Doug Horley,"Horley, Doug",Doug Horley,Jésus-Christ
JEM,586,"Oui, Dieu règne",Devant lui marche un feu puissant,The Lord reigns,"Stradwick, Dan",Dan Stradwick,"Stradwick, Dan",Dan Stradwick,Combat spirituel
JEM,587,Oh ! viens devant le saint trône,,,Inconnu,Inconnu,Inconnu,Inconnu,Adoration
JEM,588,Père,"Père, oui, tu es mon Père",Father,"Daniels, Danny",Danny Daniels,"Daniels, Danny",Danny Daniels,Adoration
JEM,589,Plonge-moi dans ta rivière,Mon âme est rafraîchie,Soak me in the river,"Bowater, Chris",Chris Bowater,"Bowater, Chris",Chris Bowater,Saint-Esprit
JEM,590,Que l'esprit de vérité,Notre Père qui es aux cieux,,"Lafitte, Corinne",Corinne Lafitte,"Lafitte, Corinne",Corinne Lafitte,Dieu
JEM,591,Règne en moi,Libre de nos chaînes,,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,Consécration
JEM,592,"Réjouis-toi, fille de Sion",Tous tes péchés ont été effacés,Roni roni bat Zion,"Loden, David",David Loden,"Loden, David",David Loden,Israël
JEM,593,Réveille l'amour,Ton nom est du miel,,"Bourbouze, Elisabeth",Elisabeth Bourbouze,"Bourbouze, Elisabeth",Elisabeth Bourbouze,Consécration
JEM,594,Son nom est plus grand,,He has been given,"Fellingham, David",David Fellingham,"Fellingham, David",David Fellingham,Jésus-Christ
JEM,595,Ta bienveillance,J'écouterai ce que dit Dieu,,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,Foi et confiance
JEM,596,Tabernacle au milieu,,Tabernacle in the midst,"Dearman, Kirk",Kirk Dearman,"Dearman, Kirk",Kirk Dearman,Israël
JEM,597,Tel que je suis,Tu es mon père,,"Reymond, François",François Reymond,"Reymond, François",François Reymond,Consécration
JEM,598,Toute cité,Toute cité va chanter,Pata Pata,"Makeba, Myriam",Myriam Makeba,"Müller, Bene",Bene Müller,Jésus-Christ
JEM,599,Tu es Dieu au-dessus de la terre,,,"Edouard, Jean-Charles",Jean-Charles Edouard,"Edouard, Jean-Charles",Jean-Charles Edouard,Proclamation
JEM,600,Tu es le plus beau,Des paroles pleines de charme,,"Bourbouze, Elisabeth",Elisabeth Bourbouze,"Bourbouze, Elisabeth",Elisabeth Bourbouze,Adoration
JEM,601,Tu es le roi de gloire,,You are the king of glory,"Loden, David",David Loden,"Loden, David",David Loden,Israël
JEM,602,Tu es puissant,"Alléluia, soyons dans la joie !",You are mighty,"Musseau, Craig",Craig Musseau,"Musseau, Craig",Craig Musseau,Combat spirituel
JEM,603,Tu es saint,Kadosh,Kadosh Kadosh,"Shomron, Elisheva",Elisheva Shomron,"Shomron, Elisheva",Elisheva Shomron,Adoration
JEM,604,Venez louer le Seigneur,,,"Boski, Rachel",Rachel Boski,"Boski, Rachel",Rachel Boski,Israël
JEM,605,À ton nom donne gloire,Non pas à nous,,"Bourbouze, Elisabeth",Elisabeth Bourbouze,"Bourbouze, Elisabeth",Elisabeth Bourbouze,Louange
JEM,606,Avec toi,Avec toi librement,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Adoration
JEM,607,Bondissez de joie,Son amour infini n'a pas de fin,,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,Joie et célébration
JEM,608,Chantons,"Chantons, car Dieu est là",Sing out,"Kerr, Ed ; Baloche, Paul",Ed Kerr ; Paul Baloche,"Kerr, Ed ; Baloche, Paul","Ed ; Baloche, Paul Kerr",Foi et confiance
JEM,609,Couvre-moi,Comme ton souffle planait sur les eaux,,"Durham, David",David Durham,"Durham, David",David Durham,Intimité
JEM,610,Crier à toi,Comme soupire une biche,,"Reymond, François",François Reymond,"Reymond, François",François Reymond,Foi et confiance
JEM,611,De tout mon cœur,Je veux t'aimer Seigneur,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Consécration
JEM,612,Dieu fidèle,Tu ne changes pas,Faithful One,"Doerksen, Brian",Brian Doerksen,"Doerksen, Brian",Brian Doerksen,Dieu
JEM,613,Dieu ne nous a pas donné,L'amour pour nous aimer,,2 Timothée 1 v 7,2 Timothée 1 v 7,Youth Alive,Youth Alive,Confession
JEM,614,Digne es-tu,Dieu de gloire,,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,Adoration
JEM,615,Dites-le fort,Entendez tous l'appel,Say it loud,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Evangélisation
JEM,616,Éternité,"Je serai à toi, tu seras à moi",Eternity,"Doerksen, Brian",Brian Doerksen,"Doerksen, Brian",Brian Doerksen,Adoration
JEM,617,El Olam,"D'âge en âge, tu es Dieu",,"Panci-McGowen, Linda",Linda Panci-McGowen,"Panci-McGowen, Linda",Linda Panci-McGowen,Dieu
JEM,618,El Shaddaï,"Dieu, tu fortifies ton peuple",,"Panci-McGowen, Linda",Linda Panci-McGowen,"Panci-McGowen, Linda",Linda Panci-McGowen,Dieu
JEM,619,Embrase ma vie,Ravive mon amour,Light the fire again,"Doerksen, Brian",Brian Doerksen,"Doerksen, Brian",Brian Doerksen,Consécration
JEM,620,Fais jaillir,Je désire rester ferme,,"Chabloz, Francine",Francine Chabloz,"Chabloz, Francine",Francine Chabloz,Louange
JEM,621,Faisons monter,A nous la force,,"Fernandez, Raphaël",Raphaël Fernandez,"Fernandez, Raphaël",Raphaël Fernandez,Louange
JEM,622,Hommes de ce pays,"Seigneur, unis ce pays",,"Bussy, Jean-François",Jean-François Bussy,"Bussy, Jean-François",Jean-François Bussy,Unité
JEM,623,J'ai soif de ta présence,"Chaque jour, à chaque heure",I need the every hour,"Durham, David",David Durham,"Glardon, Auguste",Auguste Glardon,Consécration
JEM,624,J'attirerai,Je guérirai les cœurs brisés,,"Rochat, Etienne",Etienne Rochat,"Rochat, Etienne",Etienne Rochat,Appel
JEM,625,Je lève les yeux,Vers le Dieu de mon salut,,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,"Ostrini, Thierry ; Christensen, Chris",Thierry Ostrini ; Chris Christensen,Espérance
JEM,626,Je veux chanter un chant d'amour,Dans tes bras d'amour,Arms of love,"Musseau, Craig",Craig Musseau,"Musseau, Craig",Craig Musseau,Adoration
JEM,627,Jésus régnera,L'évangile est annoncé,Jesus will reign,"Ridings, Rick",Rick Ridings,"Ridings, Rick",Rick Ridings,Jésus-Christ
JEM,628,"Jésus, toi la perle précieuse",Tu es mon seul bien,Precious pearl,"Brenner, Scott",Scott Brenner,"Brenner, Scott",Scott Brenner,Intimité
JEM,629,Jour de faveur,Que cette huile se répande,Day of favour,"Fellingham, David",David Fellingham,"Fellingham, David",David Fellingham,Proclamation
JEM,630,La seule source d'eau vive,"Je veux, avec foi",,"Müller, Bene",Bene Müller,"Müller, Bene",Bene Müller,Foi et confiance
JEM,631,Laisse couler ton fleuve,Du trône de l'Agneau,,"Edouard, Jean-Charles",Jean-Charles Edouard,"Edouard, Jean-Charles",Jean-Charles Edouard,Appel
JEM,632,Le Seigneur règne,"Alléluia, le Seigneur règne",The Lord almighty reigns,"Butler, Terry",Terry Butler,"Butler, Terry",Terry Butler,Proclamation
JEM,633,Le fleuve de Dieu,"Des sommets, le torrent descend",The river is here,"Park, Andy",Andy Park,"Park, Andy",Andy Park,Engagement
JEM,634,Lent à la colère,"O Seigneur, tu es un Dieu de grâce",,"Bourbouze, Elisabeth",Elisabeth Bourbouze,"Bourbouze, Elisabeth",Elisabeth Bourbouze,Dieu
JEM,635,Louons et adorons,Notre Dieu tout puissant,,"Delessert, Yannick",Yannick Delessert,Fish For Lunch,Fish For Lunch,Louange
JEM,636,Louez le Roi,"Sur terre, quelle obscurité",Worship the king,"Funk, Billy",Billy Funk,"Funk, Billy",Billy Funk,Exhortation
JEM,637,Me réjouir,Je veux fêter,,"Delalande, Philippe",Philippe Delalande,"Delalande, Philippe",Philippe Delalande,Joie et célébration
JEM,638,Nous élevons le nom de Jésus,,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Combat spirituel
JEM,639,"Nous tous, qui reflétons",,,"Bourbouze, Elisabeth",Elisabeth Bourbouze,"Bourbouze, Elisabeth",Elisabeth Bourbouze,Dieu
JEM,640,"Oh ! Jésus, mon Sauveur",,"My Jesus, My Saviour - Shout to the Lord","Zschech, Darlene",Darlene Zschech,"Zschech, Darlene",Darlene Zschech,Adoration
JEM,641,Pardon,Pardon d'avoir jugé,,"Reymond, François",François Reymond,"Reymond, François",François Reymond,Repentance
JEM,642,"Pardon, Seigneur, pardon",,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Repentance
JEM,643,Père des lumières,Tout don parfait,Father of lights,"Barnett, John",John Barnett,"Barnett, John",John Barnett,Dieu
JEM,644,Premier amour,Mon premier amour,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Adoration
JEM,645,Près de toi,"Dieu est bon, juste et parfait",,"Muskinson, R.",R. Muskinson,"Muskinson, R.",R. Muskinson,Adoration
JEM,646,Quand je regarde,Je veux te louer de tout mon cœur,,"Paterne, Emmanuel",Emmanuel Paterne,"Paterne, Emmanuel",Emmanuel Paterne,Adoration
JEM,647,Que ces lieux soient visités,,,"Lafitte, Corinne",Corinne Lafitte,"Lafitte, Corinne",Corinne Lafitte,Prière
JEM,648,Shalom,Que la paix soit sur toi,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Partage
JEM,649,Rebâtir ta maison,Aide-nous à rebâtir ta maison,,"Robertson, Judith Ann",Judith Ann Robertson,"Robertson, Judith Ann",Judith Ann Robertson,L'Eglise
JEM,650,"Seigneur, tu es ma référence",,,"Medza-Minko, Rose",Rose Medza-Minko,"Medza-Minko, Rose",Rose Medza-Minko,Louange
JEM,651,Somlandela,Je te suivrai,,Inconnu,Inconnu,Inconnu,Inconnu,Appel
JEM,652,Ta miséricorde,Ta miséricorde dépasse ta justice,,"Berly, Christophe",Christophe Berly,"Berly, Christophe",Christophe Berly,Reconnaissance
JEM,653,"Tu es grand, Seigneur","Magnifique, digne de louanges",,"Dumont, Luc",Luc Dumont,"Dumont, Luc",Luc Dumont,Adoration
JEM,654,Viens remplir ma vie,"Seigneur, je sens que tu es là",Come and fill me up,"Doerksen, Brian",Brian Doerksen,"Doerksen, Brian",Brian Doerksen,Consécration
JEM,655,À celui qui nous aime,À lui la gloire et le pouvoir,,"Bourbouze, Elisabeth",Elisabeth Bourbouze,"Bourbouze, Elisabeth",Elisabeth Bourbouze,Adoration
JEM,656,Alléluia,,,"Hjerstedt, Joy",Joy Hjerstedt,"Hjerstedt, Joy",Joy Hjerstedt,Adoration
JEM,657,Amoureux de mon âme,Enseigne ton serviteur,,"Tzuaig, Sara & Ehud",Sara & Ehud Tzuaig,"Tzuaig, Sara & Ehud",Sara & Ehud Tzuaig,Adoration
JEM,658,Aussi longtemps que je vivrai,,,"Ternisien, Nicolas",Nicolas Ternisien,"Ternisien, Nicolas",Nicolas Ternisien,Confession
JEM,659,Bénédiction,Que la grâce et la paix,,"Reymond, François",François Reymond,"Reymond, François",François Reymond,Prière
JEM,660,Bientôt le Seigneur apparaîtra,Baruch ata,,"Lafitte, Corinne",Corinne Lafitte,"Lafitte, Corinne",Corinne Lafitte,Israël
JEM,661,Célébrez l'Eternel,Habitants de la terre,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Israël
JEM,662,Ce ne sont pas les morts,"Mais nous, nous bénirons",,"Berning, Pat",Pat Berning,"Berning, Pat",Pat Berning,Adoration
JEM,663,"Dieu éternel, aie pitié",Depuis trop longtemps,,"Corthay, Meya",Meya Corthay,"Corthay, Meya",Meya Corthay,Prière
JEM,664,"Debout, sainte cohorte",,"Stand up, stand up for Jesus","Webb, George James",George James Webb,"Saillens, Ruben",Ruben Saillens,Combat spirituel
JEM,665,"Dieu, tu es grand",Fort et tout-puissant,,"Fuchs, Markus",Markus Fuchs,"Fuchs, Markus",Markus Fuchs,Dieu
JEM,667,Et je cours vers le but,,,"Pitarella, Daniel",Daniel Pitarella,"Pitarella, Daniel",Daniel Pitarella,Consécration
JEM,668,Fais briller ta gloire,"Viens, répands ton onction",,"Galvan, Rita",Rita Galvan,"Galvan, Rita",Rita Galvan,Prière
JEM,669,Il est bon de louer le Seigneur,,,Inconnu,Inconnu,Inconnu,Inconnu,Joie et célébration
JEM,670,Il est temps,Il est temps de chercher encore l'Éternel,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Exhortation
JEM,671,J'ai décidé,"Jésus-Christ, je te suivrai jour après jour",,"Kiener, Philippe",Philippe Kiener,"Kiener, Philippe",Philippe Kiener,Confession
JEM,672,Je confesse,"Aujourd'hui, Dieu agit avec puissance",,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Confession
JEM,673,J'entre dans ton sanctuaire,Je veux voir ta gloire,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Adoration
JEM,674,Béni soit le nom du Seigneur,Je demeure à l'abri,Blessed be the name,"Park, Andy",Andy Park,"Park, Andy",Andy Park,Adoration
JEM,675,Je lève les yeux,Oh ! j'ai besoin de toi,I lift my eyes up,"Doerksen, Brian",Brian Doerksen,"Doerksen, Brian",Brian Doerksen,Foi et confiance
JEM,676,Je m'offre à toi,C'est parce que je t'aime,,"Kiener, Philippe",Philippe Kiener,"Kiener, Philippe",Philippe Kiener,Consécration
JEM,677,"Je te bénis, mon Créateur",,,Fraternité des Jeunes,Fraternité des Jeunes,Fraternité des Jeunes,Fraternité des Jeunes,Foi et confiance
JEM,678,Je reviens au cœur,Le chant terminé,The Heart Of Worship,"Redman, Matt",Matt Redman,"Redman, Matt",Matt Redman,Adoration
JEM,679,Jubilez,"Jubilez, tout le peuple, jubilez !",,"Robertson, Judith Ann",Judith Ann Robertson,"Robertson, Judith Ann",Judith Ann Robertson,Exhortation
JEM,680,Je veux te suivre,Je sais que ni les puissances,,"Siounath, Charly",Charly Siounath,"Siounath, Isabelle",Isabelle Siounath,Engagement
JEM,681,La création t'adore,Tu es Dieu et nous te louons,All creation worships you,"Mills, Jim",Jim Mills,"Mills, Jim",Jim Mills,Adoration
JEM,682,Les cloches sonnent,Il y aura des danses,,"Robertson, Judith Ann",Judith Ann Robertson,"Robertson, Judith Ann",Judith Ann Robertson,Appel
JEM,683,Louez l'Eternel,"Louez l'Éternel, les jeunes et vieux",,"Berning, Pat",Pat Berning,"Berning, Pat",Pat Berning,Joie et célébration
JEM,684,Magnifie son nom,Oh ! Magnifie son nom,,"Mayor, Luc",Luc Mayor,"Mayor, Luc",Luc Mayor,Adoration
JEM,685,"Éternel, nous te prions",Nous nous tenons devant ta face,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Intercession
JEM,686,Nous venons dans ta présence,Tu es le Créateur puissant,You're the Father of Creation,"Eastwood, Robert",Robert Eastwood,"Eastwood, Robert",Robert Eastwood,Adoration
JEM,687,Nul n'est comme toi,Ta bonté coule tel un fleuve immense,There is none like you,"Blanc, Lenny Le",Lenny Le Blanc,"Blanc, Lenny Le",Lenny Le Blanc,Adoration
JEM,688,Nous vivons des jours de gloire,,,"Lafitte, Corinne",Corinne Lafitte,"Lafitte, Corinne",Corinne Lafitte,Israël
JEM,689,"Sur tes murailles, ô Jérusalem",Nous voulons élever une bannière,,"Lafitte, Corinne",Corinne Lafitte,"Lafitte, Corinne",Corinne Lafitte,Israël
JEM,690,O libérateur,Tes armées sont prêtes à se battre,Freedom,"Garratt, Dale",Dale Garratt,"Garratt, Dale",Dale Garratt,Combat spirituel
JEM,691,"Oui, je danse",Et je veux bien,"I will dance, I will sing","Redman, Matt",Matt Redman,"Redman, Matt",Matt Redman,Joie et célébration
JEM,692,Ossé shalom,Il y aura la paix,,Inconnu,Inconnu,Inconnu,Inconnu,Israël
JEM,693,"Oui, le Seigneur est bon",Gens du monde entier,,"Reymond, François",François Reymond,"Reymond, François",François Reymond,Joie et célébration
JEM,694,Ouvre les yeux de mon cœur,,Open the eyes of my heart,"Baloche, Paul",Paul Baloche,"Baloche, Paul",Paul Baloche,Adoration
JEM,695,Parcourant les monts,Je passerai ma vie à chanter,I Could Sing Of Your Love Forever,"Smith, Martin James",Martin James Smith,"Smith, Martin James",Martin James Smith,Consécration
JEM,696,Pour l'amour de Sion,Jusqu'à ce que son salut,For the Sake of Zion,"Shomron, Elisheva",Elisheva Shomron,"Shomron, Elisheva",Elisheva Shomron,Israël
JEM,697,Préparez pour le Seigneur,"Ton règne vienne, Seigneur",Banht einen Weg,"Kosse, Lothar",Lothar Kosse,"Kosse, Lothar",Lothar Kosse,Exhortation
JEM,698,Que Dieu se lève,Ses ennemis sont dispersés,Let God arise,"Sellers, John",John Sellers,"Sellers, John",John Sellers,Combat spirituel
JEM,699,Que ferai-je pour l'Eternel ?,J'élèverai la coupe du salut,,Inconnu,Inconnu,Inconnu,Inconnu,Louange
JEM,700,Que ta grâce coule sur moi,Envoie ton réveil,,"Rochat, Etienne",Etienne Rochat,"Rochat, Etienne",Etienne Rochat,Prière
JEM,701,Que tous soient un,Dans ta douceur,,"Dieny, Elvire",Elvire Dieny,"Dieny, Elvire",Elvire Dieny,Unité
JEM,702,Que le Seigneur te bénisse,,,"Lafitte, Corinne",Corinne Lafitte,"Lafitte, Corinne",Corinne Lafitte,Prière
JEM,703,Qu'il soit béni,Baruch haba beshem Adonaï,,"Kornreich, Barry",Barry Kornreich,"Kornreich, Barry",Barry Kornreich,Israël
JEM,704,Qui est comparable ?,Il arrache à la poussière l'homme misérable,,"Berning, Pat",Pat Berning,"Berning, Pat",Pat Berning,Adoration
JEM,705,Reçois ma vie,Reçois ma vie comme une adoration,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Adoration
JEM,706,"Shalom, shalom","Et qu'en tous lieux, toutes circonstances",,"Motte, Thérèse",Thérèse Motte,"Motte, Thérèse",Thérèse Motte,Prière
JEM,707,"Saint, saint, saint",L'Éternel se tient sur un trône élevé,,"Bourbouze, Elisabeth",Elisabeth Bourbouze,"Bourbouze, Elisabeth",Elisabeth Bourbouze,Adoration
JEM,708,"Seigneur, fais couler",Vois ce pays aride,O Herre Giesse Ströme,"Frey, Albert",Albert Frey,"Frey, Albert",Albert Frey,Prière
JEM,709,"Seigneur, ce dont j'ai besoin",Donne-moi un cœur tout simple,,"Lafitte, Corinne",Corinne Lafitte,"Lafitte, Corinne",Corinne Lafitte,Adoration
JEM,710,Si le Seigneur combat pour nous,Parce que les temps sont mauvais,,"Lafitte, Corinne",Corinne Lafitte,"Lafitte, Corinne",Corinne Lafitte,Combat spirituel
JEM,711,Son amour dure à toujours,"Louez Dieu, car il est bon",,"Pialat, Daniel",Daniel Pialat,"Pialat, Daniel",Daniel Pialat,Dieu
JEM,712,Ton Dieu ordonne,Le Seigneur est présent,,"Béchir, Pierre",Pierre Béchir,"Béchir, Pierre",Pierre Béchir,Combat spirituel
JEM,713,"Sur tes murs, Jérusalem",Pour l'amour de Sion,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Israël
JEM,714,"Toi, mon Seigneur",Quand mon chemin s'éloigne du tien,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Foi et confiance
JEM,715,Ton nom est grand,Je viens dans ta présence,,"Ternisien, Nicolas",Nicolas Ternisien,"Ternisien, Nicolas",Nicolas Ternisien,Adoration
JEM,716,Toute la terre,Toute la terre est dans la joie,,"Siounath, Charly & Isabelle",Charly & Isabelle Siounath,"Siounath, Charly",Charly Siounath,Proclamation
JEM,717,Tu es merveilleux,Nul n'est comme toi,,"Motte, Thérèse",Thérèse Motte,"Motte, Thérèse",Thérèse Motte,Louange
JEM,718,Tu m'as choisi,Je t'ai reçu,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Adoration
JEM,719,Venez louer le Seigneur,Hodu la'Adonaï ki tov,Hodu l'adonaï,"Segal, Batya",Batya Segal,"Segal, Batya",Batya Segal,Louange
JEM,720,"Viens, ne tarde plus","Un jour, toute langue dira","Come, now is the time to worship","Doerksen, Brian",Brian Doerksen,"Doerksen, Brian",Brian Doerksen,Adoration
JEM,721,Nous avons soif de ta présence,Viens Esprit de Dieu,,"Ziehli, Philippe",Philippe Ziehli,"Ziehli, Philippe",Philippe Ziehli,Saint-Esprit
JEM,722,Admirable est ton conseil,"Dans mon esprit, ton nom me remplit",,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Adoration
JEM,723,Acclamez l'Eternel,Chantons un cantique nouveau !,,"Bussy, Jean-François",Jean-François Bussy,"Bussy, Jean-François",Jean-François Bussy,Joie et célébration
